,gene,transcript,protein_change,score,pvalue,qvalue,info
4673,ERGIC2,ENST00000360150,.,.,0,1,.
4674,ERH,ENST00000557016,.,.,0,1,.
4675,ERI1,ENST00000523898,.,.,0,1,.
4676,ERICH1,ENST00000522706,.,.,0,1,.
4677,ERLIN1,ENST00000421367,.,.,0,1,.
4678,ERLIN2,ENST00000276461,.,.,0,1,.
4679,ERMAP,ENST00000372517,.,.,0,1,.
4680,ERMN,ENST00000397283,.,.,0,1,.
4681,ERMP1,ENST00000339450,.,.,0,1,.
4682,ERN1,ENST00000433197,.,.,0,1,.
4683,ERN2,ENST00000256797,.,.,0,1,.
4684,ERO1L,ENST00000395686,.,.,0,1,.
4685,ERRFI1,ENST00000377482,.,.,0,1,.
4686,ERV3-1,ENST00000394323,.,.,0,1,.
4687,ESAM,ENST00000278927,.,.,0,1,.
4688,ESCO2,ENST00000305188,.,.,0,1,.
4689,ESPNL,ENST00000343063,.,.,0,1,.
4690,ESR2,ENST00000341099,.,.,0,1,.
4691,ESRP2,ENST00000473183,.,.,0,1,.
4692,ESRRA,ENST00000405666,.,.,0,1,.
4693,ESRRB,ENST00000380887,.,.,0,1,.
4694,ESRRG,ENST00000366937,.,.,0,1,.
4695,ESX1,ENST00000372588,.,.,0,1,.
4696,ESYT1,ENST00000541590,.,.,0,1,.
4697,ESYT2,ENST00000251527,.,.,0,1,.
4698,ESYT3,ENST00000389567,.,.,0,1,.
4699,ETF1,ENST00000360541,.,.,0,1,.
4700,ETFB,ENST00000354232,.,.,0,1,.
4701,ETFDH,ENST00000511912,.,.,0,1,.
4702,ETS1,ENST00000392668,.,.,0,1,.
4703,ETS2,ENST00000360214,.,.,0,1,.
4704,ETV2,ENST00000402764,.,.,0,1,.
4705,ETV3,ENST00000368192,.,.,0,1,.
4706,ETV3L,ENST00000454449,.,.,0,1,.
4707,ETV4,ENST00000319349,.,.,0,1,.
4708,ETV5,ENST00000306376,.,.,0,1,.
4709,EVC2,ENST00000344408,.,.,0,1,.
4710,EVI5,ENST00000370331,.,.,0,1,.
4711,EVI5L,ENST00000538904,.,.,0,1,.
4712,EVPL,ENST00000301607,.,.,0,1,.
4713,EWSR1,ENST00000414183,.,.,0,1,.
4714,EXOC2,ENST00000230449,.,.,0,1,.
4715,EXOC4,ENST00000253861,.,.,0,1,.
4716,EXOC5,ENST00000413566,.,.,0,1,.
4717,EXOC7,ENST00000335146,.,.,0,1,.
4718,EXOG,ENST00000287675,.,.,0,1,.
4719,EXOSC1,ENST00000370902,.,.,0,1,.
4720,EXOSC10,ENST00000376936,.,.,0,1,.
4721,EXOSC2,ENST00000372358,.,.,0,1,.
4722,EXOSC5,ENST00000221233,.,.,0,1,.
4723,EXOSC7,ENST00000265564,.,.,0,1,.
4724,EXOSC9,ENST00000379663,.,.,0,1,.
4725,EXPH5,ENST00000265843,.,.,0,1,.
4726,EXT1,ENST00000378204,.,.,0,1,.
4727,EYA1,ENST00000340726,.,.,0,1,.
4728,EYA3,ENST00000373871,.,.,0,1,.
4729,EYS,ENST00000503581,.,.,0,1,.
4730,EZH2,ENST00000320356,.,.,0,1,.
4731,EZR,ENST00000367075,.,.,0,1,.
4732,F11,ENST00000403665,.,.,0,1,.
4733,F13A1,ENST00000264870,.,.,0,1,.
4734,F2,ENST00000311907,.,.,0,1,.
4735,F2R,ENST00000319211,.,.,0,1,.
4736,F2RL1,ENST00000296677,.,.,0,1,.
4737,F2RL2,ENST00000296641,.,.,0,1,.
4738,F2RL3,ENST00000248076,.,.,0,1,.
4739,F3,ENST00000334047,.,.,0,1,.
4740,F5,ENST00000367797,.,.,0,1,.
4741,F8,ENST00000360256,.,.,0,1,.
4742,F9,ENST00000218099,.,.,0,1,.
4743,FABP1,ENST00000295834,.,.,0,1,.
4744,FABP3,ENST00000373713,.,.,0,1,.
4745,FABP4,ENST00000256104,.,.,0,1,.
4746,FABP5,ENST00000297258,.,.,0,1,.
4747,FAH,ENST00000407106,.,.,0,1,.
4748,FAIM3,ENST00000367091,.,.,0,1,.
4749,FAM102A,ENST00000373095,.,.,0,1,.
4750,FAM102B,ENST00000370035,.,.,0,1,.
4751,FAM103A1,ENST00000304191,.,.,0,1,.
4752,FAM105A,ENST00000274217,.,.,0,1,.
4753,FAM107B,ENST00000181796,.,.,0,1,.
4754,FAM110A,ENST00000304189,.,.,0,1,.
4755,FAM114A2,ENST00000351797,.,.,0,1,.
4756,FAM117B,ENST00000392238,.,.,0,1,.
4757,FAM118B,ENST00000533050,.,.,0,1,.
4758,FAM120A,ENST00000277165,.,.,0,1,.
4759,FAM120C,ENST00000375180,.,.,0,1,.
4760,FAM122A,ENST00000394264,.,.,0,1,.
4761,FAM124A,ENST00000280057,.,.,0,1,.
4762,FAM126A,ENST00000432176,.,.,0,1,.
4763,FAM126B,ENST00000418596,.,.,0,1,.
4764,FAM127C,ENST00000391440,.,.,0,1,.
4765,FAM129A,ENST00000367511,.,.,0,1,.
4766,FAM131B,ENST00000443739,.,.,0,1,.
4767,FAM133B,ENST00000445716,.,.,0,1,.
4768,FAM134C,ENST00000309428,.,.,0,1,.
4769,FAM135A,ENST00000418814,.,.,0,1,.
4770,FAM13A,ENST00000264344,.,.,0,1,.
4771,FAM13B,ENST00000033079,.,.,0,1,.
4772,FAM160A2,ENST00000265978,.,.,0,1,.
4773,FAM161B,ENST00000286544,.,.,0,1,.
4774,FAM162B,ENST00000368557,.,.,0,1,.
4775,FAM166B,ENST00000399742,.,.,0,1,.
4776,FAM168A,ENST00000356467,.,.,0,1,.
4777,FAM171A2,ENST00000293443,.,.,0,1,.
4778,FAM171B,ENST00000304698,.,.,0,1,.
4779,FAM172A,ENST00000395965,.,.,0,1,.
4780,FAM175B,ENST00000298492,.,.,0,1,.
4781,FAM177A1,ENST00000280987,.,.,0,1,.
4782,FAM178A,ENST00000370269,.,.,0,1,.
4783,FAM179A,ENST00000379558,.,.,0,1,.
4784,FAM179B,ENST00000361577,.,.,0,1,.
4785,FAM181B,ENST00000329203,.,.,0,1,.
4786,FAM188A,ENST00000277632,.,.,0,1,.
4787,FAM189A2,ENST00000257515,.,.,0,1,.
4788,FAM189B,ENST00000361361,.,.,0,1,.
4789,FAM192A,ENST00000309137,.,.,0,1,.
4790,FAM193A,ENST00000324666,.,.,0,1,.
4791,FAM193B,ENST00000514747,.,.,0,1,.
4792,FAM195B,ENST00000576730,.,.,0,1,.
4793,FAM199X,ENST00000493442,.,.,0,1,.
4794,FAM207A,ENST00000291634,.,.,0,1,.
4795,FAM208B,ENST00000328090,.,.,0,1,.
4796,FAM20B,ENST00000263733,.,.,0,1,.
4797,FAM219A,ENST00000445726,.,.,0,1,.
4798,FAM227A,ENST00000406767,.,.,0,1,.
4799,FAM35A,ENST00000298784,.,.,0,1,.
4800,FAM3C,ENST00000359943,.,.,0,1,.
4801,FAM45A,ENST00000361432,.,.,0,1,.
4802,FAM47A,ENST00000346193,.,.,0,1,.
4803,FAM47C,ENST00000358047,.,.,0,1,.
4804,FAM49A,ENST00000381323,.,.,0,1,.
4805,FAM49B,ENST00000519824,.,.,0,1,.
4806,FAM50A,ENST00000393600,.,.,0,1,.
4807,FAM53B,ENST00000337318,.,.,0,1,.
4808,FAM53C,ENST00000239906,.,.,0,1,.
4809,FAM63A,ENST00000361738,.,.,0,1,.
4810,FAM63B,ENST00000559228,.,.,0,1,.
4811,FAM64A,ENST00000250056,.,.,0,1,.
4812,FAM65A,ENST00000422602,.,.,0,1,.
4813,FAM65B,ENST00000259698,.,.,0,1,.
4814,FAM71A,ENST00000294829,.,.,0,1,.
4815,FAM73B,ENST00000358369,.,.,0,1,.
4816,FAM76A,ENST00000010299,.,.,0,1,.
4817,FAM76B,ENST00000358780,.,.,0,1,.
4818,FAM83A,ENST00000518448,.,.,0,1,.
4819,FAM83C,ENST00000374408,.,.,0,1,.
4820,FAM83F,ENST00000333407,.,.,0,1,.
4821,FAM83G,ENST00000388995,.,.,0,1,.
4822,FAM84A,ENST00000295092,.,.,0,1,.
4823,FAM84B,ENST00000304916,.,.,0,1,.
4824,FAM89B,ENST00000530349,.,.,0,1,.
4825,FAM8A1,ENST00000259963,.,.,0,1,.
4826,FAM91A1,ENST00000334705,.,.,0,1,.
4827,FAM92B,ENST00000539556,.,.,0,1,.
4828,FAM96A,ENST00000300030,.,.,0,1,.
4829,FAM98A,ENST00000238823,.,.,0,1,.
4830,FAM98B,ENST00000397609,.,.,0,1,.
4831,FANCB,ENST00000398334,.,.,0,1,.
4832,FANCD2,ENST00000287647,.,.,0,1,.
4833,FANCF,ENST00000327470,.,.,0,1,.
4834,FANCM,ENST00000267430,.,.,0,1,.
4835,FAR2,ENST00000536681,.,.,0,1,.
4836,FARP2,ENST00000264042,.,.,0,1,.
4837,FARSA,ENST00000314606,.,.,0,1,.
4838,FAS,ENST00000355740,.,.,0,1,.
4839,FASN,ENST00000306749,.,.,0,1,.
4840,FASTK,ENST00000297532,.,.,0,1,.
4841,FASTKD2,ENST00000236980,.,.,0,1,.
4842,FASTKD5,ENST00000380266,.,.,0,1,.
4843,FAT2,ENST00000261800,.,.,0,1,.
4844,FAT3,ENST00000298047,.,.,0,1,.
4845,FAT4,ENST00000394329,.,.,0,1,.
4846,FBL,ENST00000221801,.,.,0,1,.
4847,FBLN2,ENST00000404922,.,.,0,1,.
4848,FBN1,ENST00000316623,.,.,0,1,.
4849,FBP1,ENST00000415431,.,.,0,1,.
4850,FBP2,ENST00000375337,.,.,0,1,.
4851,FBRS,ENST00000356166,.,.,0,1,.
4852,FBRSL1,ENST00000434748,.,.,0,1,.
4853,FBXL16,ENST00000397621,.,.,0,1,.
4854,FBXL18,ENST00000382368,.,.,0,1,.
4855,FBXL19,ENST00000380310,.,.,0,1,.
4856,FBXL20,ENST00000264658,.,.,0,1,.
4857,FBXL5,ENST00000341285,.,.,0,1,.
4858,FBXL6,ENST00000331890,.,.,0,1,.
4859,FBXO16,ENST00000380254,.,.,0,1,.
4860,FBXO18,ENST00000379999,.,.,0,1,.
4861,FBXO21,ENST00000330622,.,.,0,1,.
4862,FBXO22,ENST00000308275,.,.,0,1,.
4863,FBXO24,ENST00000427939,.,.,0,1,.
4864,FBXO25,ENST00000276326,.,.,0,1,.
4865,FBXO31,ENST00000311635,.,.,0,1,.
4866,FBXO38,ENST00000394370,.,.,0,1,.
4867,FBXO4,ENST00000281623,.,.,0,1,.
4868,FBXO41,ENST00000521871,.,.,0,1,.
4869,FBXO42,ENST00000375592,.,.,0,1,.
4870,FBXO43,ENST00000428847,.,.,0,1,.
4871,FBXO5,ENST00000229758,.,.,0,1,.
4872,FBXO6,ENST00000376753,.,.,0,1,.
4873,FBXO9,ENST00000244426,.,.,0,1,.
4874,FBXW10,ENST00000395665,.,.,0,1,.
4875,FBXW11,ENST00000265094,.,.,0,1,.
4876,FBXW12,ENST00000296438,.,.,0,1,.
4877,FBXW5,ENST00000325285,.,.,0,1,.
4878,FBXW7,ENST00000281708,.,.,0,1,.
4879,FBXW9,ENST00000393261,.,.,0,1,.
4880,FCAR,ENST00000355524,.,.,0,1,.
4881,FCER1G,ENST00000289902,.,.,0,1,.
4882,FCGR1A,ENST00000369168,.,.,0,1,.
4883,FCGR2A,ENST00000271450,.,.,0,1,.
4884,FCGR2B,ENST00000358671,.,.,0,1,.
4885,FCHO1,ENST00000594202,.,.,0,1,.
4886,FCHSD1,ENST00000435817,.,.,0,1,.
4887,FCRL3,ENST00000368184,.,.,0,1,.
4888,FCRL4,ENST00000271532,.,.,0,1,.
4889,FCRL5,ENST00000361835,.,.,0,1,.
4890,FCRL6,ENST00000368106,.,.,0,1,.
4891,FCRLA,ENST00000367959,.,.,0,1,.
4892,FDXACB1,ENST00000260257,.,.,0,1,.
4893,FDXR,ENST00000442102,.,.,0,1,.
4894,FEM1B,ENST00000306917,.,.,0,1,.
4895,FEM1C,ENST00000274457,.,.,0,1,.
4896,FEN1,ENST00000305885,.,.,0,1,.
4897,FER,ENST00000281092,.,.,0,1,.
4898,FER1L5,ENST00000457909,.,.,0,1,.
4899,FER1L6,ENST00000522917,.,.,0,1,.
4900,FERMT1,ENST00000217289,.,.,0,1,.
4901,FERMT2,ENST00000343279,.,.,0,1,.
4902,FES,ENST00000328850,.,.,0,1,.
4903,FEZ1,ENST00000278919,.,.,0,1,.
4904,FGA,ENST00000302053,.,.,0,1,.
4905,FGB,ENST00000302068,.,.,0,1,.
4906,FGD1,ENST00000375135,.,.,0,1,.
4907,FGD3,ENST00000375482,.,.,0,1,.
4908,FGD4,ENST00000427716,.,.,0,1,.
4909,FGF10,ENST00000264664,.,.,0,1,.
4910,FGF13,ENST00000370603,.,.,0,1,.
4911,FGF2,ENST00000264498,.,.,0,1,.
4912,FGF20,ENST00000180166,.,.,0,1,.
4913,FGF4,ENST00000168712,.,.,0,1,.
4914,FGFR1,ENST00000425967,.,.,0,1,.
4915,FGFR2,ENST00000457416,.,.,0,1,.
4916,FGFR3,ENST00000340107,.,.,0,1,.
4917,FGFR4,ENST00000292408,.,.,0,1,.
4918,FGR,ENST00000374005,.,.,0,1,.
4919,FHAD1,ENST00000444385,.,.,0,1,.
4920,FHIT,ENST00000468189,.,.,0,1,.
4921,FHL1,ENST00000394155,.,.,0,1,.
4922,FHOD1,ENST00000258201,.,.,0,1,.
4923,FHOD3,ENST00000257209,.,.,0,1,.
4924,FIBCD1,ENST00000372338,.,.,0,1,.
4925,FIBIN,ENST00000318627,.,.,0,1,.
4926,FIG4,ENST00000230124,.,.,0,1,.
4927,FIGN,ENST00000333129,.,.,0,1,.
4928,FIGNL1,ENST00000419119,.,.,0,1,.
4929,FILIP1L,ENST00000354552,.,.,0,1,.
4930,FIZ1,ENST00000221665,.,.,0,1,.
4931,FKBP1A,ENST00000400137,.,.,0,1,.
4932,FKBP2,ENST00000394540,.,.,0,1,.
4933,FKBP5,ENST00000536438,.,.,0,1,.
4934,FKBP6,ENST00000252037,.,.,0,1,.
4935,FKBP8,ENST00000608443,.,.,0,1,.
4936,FKBPL,ENST00000375156,.,.,0,1,.
4937,FLAD1,ENST00000292180,.,.,0,1,.
4938,FLG2,ENST00000388718,.,.,0,1,.
4939,FLOT2,ENST00000394908,.,.,0,1,.
4940,FLRT1,ENST00000246841,.,.,0,1,.
4941,FLRT3,ENST00000378053,.,.,0,1,.
4942,FLT1,ENST00000282397,.,.,0,1,.
4943,FLVCR1,ENST00000366971,.,.,0,1,.
4944,FLYWCH1,ENST00000416288,.,.,0,1,.
4945,FMNL1,ENST00000331495,.,.,0,1,.
4946,FMNL3,ENST00000335154,.,.,0,1,.
4947,FMO1,ENST00000354841,.,.,0,1,.
4948,FMO3,ENST00000367755,.,.,0,1,.
4949,FMO4,ENST00000367749,.,.,0,1,.
4950,FMO5,ENST00000254090,.,.,0,1,.
4951,FMR1,ENST00000370475,.,.,0,1,.
4952,FN1,ENST00000354785,.,.,0,1,.
4953,FN3K,ENST00000300784,.,.,0,1,.
4954,FN3KRP,ENST00000269373,.,.,0,1,.
4955,FNBP1L,ENST00000271234,.,.,0,1,.
4956,FNBP4,ENST00000263773,.,.,0,1,.
4957,FNDC1,ENST00000297267,.,.,0,1,.
4958,FNDC3A,ENST00000492622,.,.,0,1,.
4959,FNDC3B,ENST00000336824,.,.,0,1,.
4960,FNIP2,ENST00000264433,.,.,0,1,.
4961,FOLH1B,ENST00000526379,.,.,0,1,.
4962,FOS,ENST00000303562,.,.,0,1,.
4963,FOSB,ENST00000353609,.,.,0,1,.
4964,FOSL2,ENST00000264716,.,.,0,1,.
4965,FOXA1,ENST00000250448,.,.,0,1,.
4966,FOXA3,ENST00000302177,.,.,0,1,.
4967,FOXB1,ENST00000396057,.,.,0,1,.
4968,FOXC2,ENST00000320354,.,.,0,1,.
4969,FOXD3,ENST00000371116,.,.,0,1,.
4970,FOXE1,ENST00000375123,.,.,0,1,.
4971,FOXG1,ENST00000382535,.,.,0,1,.
4972,FOXH1,ENST00000377317,.,.,0,1,.
4973,FOXI1,ENST00000306268,.,.,0,1,.
4974,FOXJ2,ENST00000162391,.,.,0,1,.
4975,FOXJ3,ENST00000372572,.,.,0,1,.
4976,FOXK2,ENST00000335255,.,.,0,1,.
4977,FOXL2,ENST00000330315,.,.,0,1,.
4978,FOXM1,ENST00000342628,.,.,0,1,.
4979,FOXP1,ENST00000491238,.,.,0,1,.
4980,FOXP2,ENST00000408937,.,.,0,1,.
4981,FOXP4,ENST00000373060,.,.,0,1,.
4982,FOXRED2,ENST00000397224,.,.,0,1,.
4983,FPGT,ENST00000609362,.,.,0,1,.
4984,FPR1,ENST00000595042,.,.,0,1,.
4985,FRA10AC1,ENST00000359204,.,.,0,1,.
4986,FRAS1,ENST00000264895,.,.,0,1,.
4987,FRAT1,ENST00000371021,.,.,0,1,.
4988,FREM2,ENST00000280481,.,.,0,1,.
4989,FRMD3,ENST00000304195,.,.,0,1,.
4990,FRMD4A,ENST00000357447,.,.,0,1,.
4991,FRMD5,ENST00000417257,.,.,0,1,.
4992,FRMD6,ENST00000356218,.,.,0,1,.
4993,FRMPD4,ENST00000380682,.,.,0,1,.
4994,FRS3,ENST00000373018,.,.,0,1,.
4995,FRY,ENST00000380250,.,.,0,1,.
4996,FSCN1,ENST00000382361,.,.,0,1,.
4997,FSCN3,ENST00000265825,.,.,0,1,.
4998,FSD1,ENST00000221856,.,.,0,1,.
4999,FSD1L,ENST00000481272,.,.,0,1,.
5000,FSD2,ENST00000334574,.,.,0,1,.
5001,FSHR,ENST00000406846,.,.,0,1,.
5002,FSIP1,ENST00000350221,.,.,0,1,.
5003,FSIP2,ENST00000343098,.,.,0,1,.
5004,FSTL1,ENST00000295633,.,.,0,1,.
5005,FSTL3,ENST00000166139,.,.,0,1,.
5006,FSTL4,ENST00000265342,.,.,0,1,.
5007,FTCD,ENST00000291670,.,.,0,1,.
5008,FTL,ENST00000331825,.,.,0,1,.
5009,FTO,ENST00000471389,.,.,0,1,.
5010,FTSJ1,ENST00000348411,.,.,0,1,.
5011,FTSJ3,ENST00000427159,.,.,0,1,.
5012,FUBP3,ENST00000319725,.,.,0,1,.
5013,FUCA1,ENST00000374479,.,.,0,1,.
5014,FUCA2,ENST00000002165,.,.,0,1,.
5015,FUK,ENST00000288078,.,.,0,1,.
5016,FUNDC1,ENST00000378045,.,.,0,1,.
5017,FURIN,ENST00000268171,.,.,0,1,.
5018,FUT1,ENST00000310160,.,.,0,1,.
5019,FUT9,ENST00000302103,.,.,0,1,.
5020,FXR2,ENST00000250113,.,.,0,1,.
5021,FXYD1,ENST00000588081,.,.,0,1,.
5022,FYB,ENST00000540520,.,.,0,1,.
5023,FYCO1,ENST00000296137,.,.,0,1,.
5024,FYN,ENST00000354650,.,.,0,1,.
5025,FZD1,ENST00000287934,.,.,0,1,.
5026,FZD5,ENST00000295417,.,.,0,1,.
5027,FZD6,ENST00000358755,.,.,0,1,.
5028,G3BP1,ENST00000394123,.,.,0,1,.
5029,G6PD,ENST00000393562,.,.,0,1,.
5030,GAB2,ENST00000361507,.,.,0,1,.
5031,GAB3,ENST00000424127,.,.,0,1,.
5032,GABARAPL2,ENST00000037243,.,.,0,1,.
5033,GABBR1,ENST00000377034,.,.,0,1,.
5034,GABBR2,ENST00000259455,.,.,0,1,.
5035,GABRA4,ENST00000264318,.,.,0,1,.
5036,GABRA6,ENST00000274545,.,.,0,1,.
5037,GABRB2,ENST00000274547,.,.,0,1,.
5038,GABRB3,ENST00000541819,.,.,0,1,.
5039,GABRG2,ENST00000414552,.,.,0,1,.
5040,GABRG3,ENST00000333743,.,.,0,1,.
5041,GABRQ,ENST00000370306,.,.,0,1,.
5042,GABRR1,ENST00000454853,.,.,0,1,.
5043,GABRR2,ENST00000402938,.,.,0,1,.
5044,GAD1,ENST00000358196,.,.,0,1,.
5045,GAD2,ENST00000376261,.,.,0,1,.
5046,GADD45GIP1,ENST00000316939,.,.,0,1,.
5047,GAK,ENST00000314167,.,.,0,1,.
5048,GAL,ENST00000265643,.,.,0,1,.
5049,GAL3ST2,ENST00000192314,.,.,0,1,.
5050,GALE,ENST00000374497,.,.,0,1,.
5051,GALK1,ENST00000588479,.,.,0,1,.
5052,GALM,ENST00000272252,.,.,0,1,.
5053,GALNT10,ENST00000297107,.,.,0,1,.
5054,GALNT2,ENST00000366672,.,.,0,1,.
5055,GALNT4,ENST00000529983,.,.,0,1,.
5056,GALNT5,ENST00000259056,.,.,0,1,.
5057,GALNT7,ENST00000265000,.,.,0,1,.
5058,GALNT8,ENST00000252318,.,.,0,1,.
5059,GALR1,ENST00000299727,.,.,0,1,.
5060,GALR2,ENST00000329003,.,.,0,1,.
5061,GAN,ENST00000568107,.,.,0,1,.
5062,GANAB,ENST00000346178,.,.,0,1,.
5063,GAP43,ENST00000393780,.,.,0,1,.
5064,GAPDH,ENST00000229239,.,.,0,1,.
5065,GAPT,ENST00000396776,.,.,0,1,.
5066,GAPVD1,ENST00000394105,.,.,0,1,.
5067,GAR1,ENST00000226796,.,.,0,1,.
5068,GARNL3,ENST00000373387,.,.,0,1,.
5069,GARS,ENST00000389266,.,.,0,1,.
5070,GAS1,ENST00000298743,.,.,0,1,.
5071,GAS2L1,ENST00000341313,.,.,0,1,.
5072,GAS2L2,ENST00000254466,.,.,0,1,.
5073,GAS6,ENST00000327773,.,.,0,1,.
5074,GAS7,ENST00000432992,.,.,0,1,.
5075,GAST,ENST00000329402,.,.,0,1,.
5076,GATA2,ENST00000341105,.,.,0,1,.
5077,GATA6,ENST00000269216,.,.,0,1,.
5078,GATAD1,ENST00000287957,.,.,0,1,.
5079,GATAD2A,ENST00000360315,.,.,0,1,.
5080,GATAD2B,ENST00000368655,.,.,0,1,.
5081,GATM,ENST00000396659,.,.,0,1,.
5082,GBA,ENST00000327247,.,.,0,1,.
5083,GBAS,ENST00000322090,.,.,0,1,.
5084,GBE1,ENST00000429644,.,.,0,1,.
5085,GBGT1,ENST00000372040,.,.,0,1,.
5086,GBP1,ENST00000370473,.,.,0,1,.
5087,GCC1,ENST00000321407,.,.,0,1,.
5088,GCDH,ENST00000222214,.,.,0,1,.
5089,GCGR,ENST00000400723,.,.,0,1,.
5090,GCHFR,ENST00000260447,.,.,0,1,.
5091,GCK,ENST00000403799,.,.,0,1,.
5092,GCLC,ENST00000229416,.,.,0,1,.
5093,GCM1,ENST00000259803,.,.,0,1,.
5094,GCM2,ENST00000379491,.,.,0,1,.
5095,GCN1L1,ENST00000300648,.,.,0,1,.
5096,GCSAM,ENST00000484193,.,.,0,1,.
5097,GDF10,ENST00000224605,.,.,0,1,.
5098,GDF2,ENST00000249598,.,.,0,1,.
5099,GDF9,ENST00000378673,.,.,0,1,.
5100,GDI1,ENST00000447750,.,.,0,1,.
5101,GDPD3,ENST00000406256,.,.,0,1,.
5102,GEM,ENST00000297596,.,.,0,1,.
5103,GEMIN2,ENST00000308317,.,.,0,1,.
5104,GEMIN4,ENST00000319004,.,.,0,1,.
5105,GEMIN6,ENST00000281950,.,.,0,1,.
5106,GEMIN7,ENST00000270257,.,.,0,1,.
5107,GEMIN8,ENST00000380523,.,.,0,1,.
5108,GEN1,ENST00000381254,.,.,0,1,.
5109,GFER,ENST00000248114,.,.,0,1,.
5110,GFI1,ENST00000370332,.,.,0,1,.
5111,GFI1B,ENST00000339463,.,.,0,1,.
5112,GFM1,ENST00000486715,.,.,0,1,.
5113,GFOD2,ENST00000268797,.,.,0,1,.
5114,GGA2,ENST00000309859,.,.,0,1,.
5115,GGA3,ENST00000245541,.,.,0,1,.
5116,GGNBP2,ENST00000304718,.,.,0,1,.
5117,GGPS1,ENST00000282841,.,.,0,1,.
5118,GGT7,ENST00000336431,.,.,0,1,.
5119,GH1,ENST00000323322,.,.,0,1,.
5120,GHR,ENST00000230882,.,.,0,1,.
5121,GHRH,ENST00000373614,.,.,0,1,.
5122,GHRL,ENST00000335542,.,.,0,1,.
5123,GIGYF2,ENST00000409451,.,.,0,1,.
5124,GIMAP1,ENST00000307194,.,.,0,1,.
5125,GIMAP2,ENST00000223293,.,.,0,1,.
5126,GIMAP4,ENST00000255945,.,.,0,1,.
5127,GIN1,ENST00000399004,.,.,0,1,.
5128,GINS2,ENST00000253462,.,.,0,1,.
5129,GINS4,ENST00000276533,.,.,0,1,.
5130,GIPC1,ENST00000393033,.,.,0,1,.
5131,GIPC3,ENST00000322315,.,.,0,1,.
5132,GIT1,ENST00000394869,.,.,0,1,.
5133,GJA1,ENST00000282561,.,.,0,1,.
5134,GJA5,ENST00000271348,.,.,0,1,.
5135,GJB2,ENST00000382844,.,.,0,1,.
5136,GJC1,ENST00000426548,.,.,0,1,.
5137,GKAP1,ENST00000376371,.,.,0,1,.
5138,GKN2,ENST00000328895,.,.,0,1,.
5139,GLA,ENST00000218516,.,.,0,1,.
5140,GLB1,ENST00000307363,.,.,0,1,.
5141,GLCE,ENST00000261858,.,.,0,1,.
5142,GLDC,ENST00000321612,.,.,0,1,.
5143,GLG1,ENST00000205061,.,.,0,1,.
5144,GLI1,ENST00000228682,.,.,0,1,.
5145,GLI2,ENST00000452319,.,.,0,1,.
5146,GLI3,ENST00000395925,.,.,0,1,.
5147,GLI4,ENST00000340042,.,.,0,1,.
5148,GLIPR2,ENST00000377960,.,.,0,1,.
5149,GLIS2,ENST00000262366,.,.,0,1,.
5150,GLIS3,ENST00000381971,.,.,0,1,.
5151,GLO1,ENST00000373365,.,.,0,1,.
5152,GLRA1,ENST00000455880,.,.,0,1,.
5153,GLRA3,ENST00000274093,.,.,0,1,.
5154,GLRA4,ENST00000372617,.,.,0,1,.
5155,GLRB,ENST00000264428,.,.,0,1,.
5156,GLRX3,ENST00000368644,.,.,0,1,.
5157,GLRX5,ENST00000331334,.,.,0,1,.
5158,GLT8D2,ENST00000360814,.,.,0,1,.
5159,GLTP,ENST00000318348,.,.,0,1,.
5160,GLTSCR1,ENST00000396720,.,.,0,1,.
5161,GLTSCR2,ENST00000246802,.,.,0,1,.
5162,GLUD2,ENST00000328078,.,.,0,1,.
5163,GLUL,ENST00000311223,.,.,0,1,.
5164,GLYATL2,ENST00000287275,.,.,0,1,.
5165,GLYCTK,ENST00000436784,.,.,0,1,.
5166,GLYR1,ENST00000321919,.,.,0,1,.
5167,GMEB1,ENST00000294409,.,.,0,1,.
5168,GMEB2,ENST00000266068,.,.,0,1,.
5169,GMFG,ENST00000597595,.,.,0,1,.
5170,GMPR2,ENST00000420554,.,.,0,1,.
5171,GMPS,ENST00000496455,.,.,0,1,.
5172,GNA11,ENST00000078429,.,.,0,1,.
5173,GNA12,ENST00000275364,.,.,0,1,.
5174,GNA15,ENST00000262958,.,.,0,1,.
5175,GNAI3,ENST00000369851,.,.,0,1,.
5176,GNAO1,ENST00000262494,.,.,0,1,.
5177,GNAQ,ENST00000286548,.,.,0,1,.
5178,GNAS,ENST00000371100,.,.,0,1,.
5179,GNAZ,ENST00000248996,.,.,0,1,.
5180,GNB1,ENST00000378609,.,.,0,1,.
5181,GNB2,ENST00000303210,.,.,0,1,.
5182,GNB2L1,ENST00000512805,.,.,0,1,.
5183,GNB3,ENST00000229264,.,.,0,1,.
5184,GNB4,ENST00000232564,.,.,0,1,.
5185,GNE,ENST00000396594,.,.,0,1,.
5186,GNG12,ENST00000370982,.,.,0,1,.
5187,GNG2,ENST00000335281,.,.,0,1,.
5188,GNG3,ENST00000294117,.,.,0,1,.
5189,GNG5,ENST00000370641,.,.,0,1,.
5190,GNGT1,ENST00000248572,.,.,0,1,.
5191,GNL1,ENST00000376621,.,.,0,1,.
5192,GNL2,ENST00000373062,.,.,0,1,.
5193,GNL3,ENST00000418458,.,.,0,1,.
5194,GNL3L,ENST00000336470,.,.,0,1,.
5195,GNMT,ENST00000372808,.,.,0,1,.
